,protein_id,monoisotopic_mass,mean,standard_deviation,pvalue,chi_square
9837,sp|Q6NVV1|R13P3_HUMAN,12126.922354268007,12134.211326691131,2.8678396601901364,0.0,1.447567291003901e+50
9838,sp|Q04941|PLP2_HUMAN,16679.695230881895,16690.29479602345,3.490864897887393,0.0,2.321847724709736e+34
9839,sp|P07738|PMGE_HUMAN,29986.510513514677,30004.642165378096,4.504621931087392,0.0,34563.05450068962
9840,sp|Q9NP80|PLPL8_HUMAN,88421.02856642706,88475.78792884997,7.850471887925394,1.0,0.0056887611207385325
9841,sp|Q8IWE5|PKHM2_HUMAN,112709.08977838627,112779.18626180812,8.950375713008386,1.0,0.0037252252995269037
9842,sp|O15305|PMM2_HUMAN,28064.228204745374,28081.60866671077,4.446910711567182,0.0,1921779.313740687
9843,sp|P63136|POK25_HUMAN,107403.92070361566,107470.31794861045,8.617212125679648,1.0,0.004275200340177104
9844,sp|Q9Y237|PIN4_HUMAN,13800.974811512993,13809.531989668212,3.171341086201294,0.0,8.910121269030779e+43
9845,sp|Q9Y3B1|PLD3B_HUMAN,21480.999621391777,21494.10510097152,3.867467981140624,0.0,1.0625120147885451e+24
9846,sp|Q8NHR9|PROF4_HUMAN,14310.410278219902,14319.0292741387,3.138378488691966,0.0,1.403486729152574e+45
9847,sp|Q9NWB1|RFOX1_HUMAN,42757.76780177204,42783.61324028089,5.378120338856591,1.0,0.012706285527801389
9848,sp|Q86YS3|RFIP4_HUMAN,71883.46193180625,71927.31078323245,7.081035498218998,1.0,0.007419868353628074
9849,sp|P47804|RGR_HUMAN,31853.29610747205,31873.6604428522,4.832007304652046,1.0,1.1004296303614816
9850,sp|Q13127|REST_HUMAN,121795.18087030199,121871.02949874027,9.339131920477735,1.0,0.0025623467374777985
9851,sp|Q06141|REG3A_HUMAN,19382.363099708484,19394.591281774796,3.7765776321126205,0.0,5.382392809629699e+28
9852,sp|P61313|RL15_HUMAN,24131.08400358176,24145.553698850807,3.9974281180677713,0.0,8.550291626253622e+16
9853,sp|P49247|RPIA_HUMAN,33247.97808691266,33268.367722447554,4.817544992625713,1.0,1.3155799044904342
9854,sp|P62263|RS14_HUMAN,16262.532890305412,16272.27422493544,3.348121249630815,0.0,2.287657129148306e+38
9855,sp|Q8N8N7|PTGR2_HUMAN,38474.33176504664,38498.34302691646,5.24908748670086,1.0,0.0145533072493104
9856,sp|O75127|PTCD1_HUMAN,78805.77590952288,78854.76753559706,7.438799903427656,1.0,0.006438035096779145
9857,sp|Q5VWM4|PRAM8_HUMAN,53619.425725980815,53654.169035564184,6.364493560934281,1.0,0.009759202944655834
9858,sp|P0DUQ2|PRAM9_HUMAN,55382.82178986378,55418.963355401705,6.4830047792362615,1.0,0.009300471766824251
9859,sp|P13686|PPA5_HUMAN,36575.708052819245,36598.12868943324,5.002161252825615,1.0,0.017529008506657385
9860,sp|P11464|PSG1_HUMAN,47192.99485685566,47221.98728231845,5.70650276084688,1.0,0.011228619112313317
9861,sp|O00233|PSMD9_HUMAN,24666.506735501785,24681.30786147116,4.113105773455796,0.0,1821797561509291.2
9862,sp|Q13882|PTK6_HUMAN,51801.18347523149,51833.430226123804,6.032157205372626,1.0,0.01004828311047522
9863,sp|Q56P42|PYDC2_HUMAN,10788.357406400693,10794.908583956463,2.7791739346461277,0.0,6.194584420088729e+59
9864,sp|P62913|RL11_HUMAN,20239.640166269284,20251.912990916284,3.729188158014239,0.0,2.145351253274082e+28
9865,sp|Q9UHR5|S30BP_HUMAN,33849.669958326434,33869.81576908906,4.781416934346967,1.0,5.514799023404352
9866,sp|O75792|RNH2A_HUMAN,33373.85701138887,33394.30333087967,4.81341879414448,1.0,1.2023695081211483
9867,sp|Q9H9A7|RMI1_HUMAN,70100.360272166,70143.55128257467,7.006098172027954,1.0,0.0074543348353949546
9868,sp|Q6UWP8|SBSN_HUMAN,60504.59636628179,60539.954096183435,6.248735094760663,1.0,0.008794191640936167
9869,sp|Q3KQZ1|S2535_HUMAN,32416.579543397147,32437.165146150932,4.856474790833925,1.0,0.5252521975699144
9870,sp|Q9NVW2|RNF12_HUMAN,68507.87529393533,68547.90730711723,6.730184674597135,1.0,0.008059686065067618
9871,sp|Q99942|RNF5_HUMAN,19868.670209235093,19880.968716103416,3.7400135797395384,0.0,1.000366575529254e+28
9872,sp|Q9UHA3|RLP24_HUMAN,19608.33879386661,19620.6541988763,3.776356749867191,0.0,1.0213061346840373e+28
9873,sp|Q2M3M2|SC5A9_HUMAN,74024.59237106657,74072.1457335441,7.34421917220172,1.0,0.00667317869669487
9874,sp|Q9NTJ5|SAC1_HUMAN,66924.00501233584,66966.02538067492,6.892543316984786,1.0,0.007583302160072481
9875,sp|Q14524|SCN5A_HUMAN,226792.76430858005,226927.56179010804,10.31864325121318,1.0,5.100357558153067e-06
9876,sp|A0PJK1|SC5AA_HUMAN,64300.448382657174,64341.675855843394,6.844636935216899,1.0,0.00778991589472287
9877,sp|Q8WWX8|SC5AB_HUMAN,73987.72626797692,74035.40542739461,7.3609702230275,1.0,0.006677066898995839
9878,sp|Q9Y2H2|SAC2_HUMAN,128325.97206746975,128405.62335555733,9.473087196246224,1.0,0.0019015754778971578
9879,sp|Q01118|SCN7A_HUMAN,193366.10769741732,193486.9997001135,10.28544588237562,1.0,2.328991711373476e-05
9880,sp|A6NKF1|SAC31_HUMAN,43525.779961346634,43552.4566482668,5.491422160477777,1.0,0.012432701878298256
9881,sp|Q1EHB4|SC5AC_HUMAN,67602.55912257204,67646.15611947761,7.038916122398562,1.0,0.007340824253103923
9882,sp|Q9UQD0|SCN8A_HUMAN,225133.9759232603,225268.1802755049,10.3046474017243,1.0,5.3694043950295985e-06
9883,sp|O75845|SC5D_HUMAN,35278.08375020113,35300.17163047028,4.933185436797532,1.0,0.019083236140288708
9884,sp|Q15858|SCN9A_HUMAN,226225.7220478504,226360.2825669508,10.308771432781139,1.0,5.188790379417245e-06
9885,sp|Q9HBV2|SACA1_HUMAN,32122.89707591269,32142.874367392396,4.804986468518234,1.0,6.303231492742434
9886,sp|Q8IXA5|SACA3_HUMAN,23415.463461847587,23430.279231244534,4.166462607189336,0.0,264240758615745.03
9887,sp|Q9Y5Y9|SCNAA_HUMAN,220483.54520428588,220615.1020465047,10.284878823830546,1.0,7.014830450773013e-06
9888,sp|Q8TDM5|SACA4_HUMAN,12995.208689485708,13003.819516746215,3.2636340664244696,0.0,1.4120832544688251e+45
9889,sp|W5XKT8|SACA6_HUMAN,36309.24976213268,36332.43152127949,5.1686533546274624,1.0,0.01565098782889764
9890,sp|Q96E40|SACA9_HUMAN,25149.892934254858,25165.377470713047,4.216829037923301,0.0,1522583247780.2388
9891,sp|Q9UI33|SCNBA_HUMAN,204787.6765337094,204913.4795075313,10.301880232746079,1.0,1.3390943900918834e-05
9892,sp|P57086|SCND1_HUMAN,19070.022309446387,19081.161066125835,3.5284198577337755,0.0,7.807916946570808e+32
9893,sp|Q9GZW5|SCND2_HUMAN,34195.61851771611,34216.48504151618,4.873642514883618,1.0,0.2551938359908351
9894,sp|Q6R2W3|SCND3_HUMAN,151569.7965986292,151664.18974979967,10.00320655408364,1.0,0.0005114584271243747
9895,sp|Q9BWG6|SCNM1_HUMAN,25933.239832372805,25948.92555148455,4.220713279452655,0.0,512654656161.95056
9896,sp|P37088|SCNNA_HUMAN,75654.7100174642,75702.82229677279,7.43183789261568,1.0,0.006734652167298413
9897,sp|Q9H633|RPP21_HUMAN,17558.85137915421,17569.60076590984,3.5363360985910304,0.0,1.207953883941486e+34
9898,sp|Q9UBE0|SAE1_HUMAN,38425.564326668995,38449.22028089264,5.185559090338726,1.0,0.014693834827393934
9899,sp|O43819|SCO2_HUMAN,29791.384569589583,29809.368079825872,4.482814877750056,0.0,73134.56093153238
9900,sp|Q9UIL1|SCOC_HUMAN,18034.14123112969,18045.027023316048,3.543672665650007,0.0,5.077336777264812e+33
9901,sp|P55809|SCOT1_HUMAN,56121.92984623051,56156.86109496393,6.303660703152375,1.0,0.00935397595910498
9902,sp|Q9BYC2|SCOT2_HUMAN,56103.91499094432,56139.15915509853,6.355869794227655,1.0,0.009371603735545166
9903,sp|Q9UJQ7|SCP2D_HUMAN,17651.402839418188,17662.23418580103,3.4861779840346787,0.0,7.756594317586714e+32
9904,sp|Q8TBK2|SETD6_HUMAN,53155.044752523216,53187.96625791666,6.109964170781735,1.0,0.009924174604633445
9905,sp|O75324|SNN_HUMAN,9490.897826263395,9496.713754741475,2.6304710579741624,0.0,3.1645898929699603e+64
9906,sp|Q8IYB5|SMAP1_HUMAN,50354.34807501652,50385.813653018675,6.017695024278337,1.0,0.010692714024527422
9907,sp|Q9H0E3|SP130_HUMAN,110255.44520668287,110322.61747184033,8.689657338185649,1.0,0.004188208386839683
9908,sp|O60493|SNX3_HUMAN,18750.757590393696,18761.87649685105,3.520401014950949,0.0,4.3834366062832e+31
9909,sp|Q8WTS6|SETD7_HUMAN,40695.116752967195,40720.169871362916,5.340505007684572,1.0,0.013606099908310262
9910,sp|Q8WU79|SMAP2_HUMAN,46754.78460542847,46785.34280615454,6.0199087377114955,1.0,0.011531540447128364
9911,sp|Q8NE22|SETD9_HUMAN,34073.64555351276,34094.58539003844,4.841670743314906,1.0,0.20427319585189457
9912,sp|Q13342|SP140_HUMAN,98159.98481878864,98222.1769644569,8.51659855010557,1.0,0.005133702228463522
9913,sp|Q6UX34|SNORC_HUMAN,12065.323841896301,12072.505459952381,2.873186627837506,0.0,4.605865170969646e+53
9914,sp|Q9H930|SP14L_HUMAN,66962.34908100883,67004.44475365506,6.963403946760434,1.0,0.007807503710313402
9915,sp|P0DME0|SETLP_HUMAN,34861.296435272896,34881.76114103859,4.786195038517884,1.0,2.134061856885449
9916,sp|O00193|SMAP_HUMAN,20320.215743137083,20332.053009463318,3.695973018661525,0.0,4.168092966668353e+31
9917,sp|Q53H47|SETMR_HUMAN,77983.82112847244,78032.98628078775,7.492427471598219,1.0,0.006526575472112905
9918,sp|Q6XPR3|RPTN_HUMAN,90677.15363563117,90729.91835315421,7.696630362142708,1.0,0.005931743478683687
9919,sp|Q5VUG0|SMBT2_HUMAN,100498.400048037,100561.47070929181,8.476577487842992,1.0,0.004857569171900436
9920,sp|Q9Y5X3|SNX5_HUMAN,46787.15202542984,46815.76863935253,5.672965567781602,1.0,0.01142171458991788
9921,sp|Q3ZLR7|SP201_HUMAN,89375.95871917073,89430.3585729187,7.8136030291293626,1.0,0.00571060105573447
9922,sp|Q8TEV8|SMCR5_HUMAN,15274.781867671105,15284.098365640095,3.2978184219673414,0.0,2.27908167495168e+40
9923,sp|Q9HB90|RRAGC_HUMAN,44195.83122457738,44223.30643143292,5.592702876220753,1.0,0.01221117929734665
9924,sp|Q8TEU7|RPGF6_HUMAN,179310.06879199357,179419.15658931652,10.209711989311387,1.0,9.32051696967414e-05
9925,sp|O43159|RRP8_HUMAN,50683.10592419733,50714.04159477322,5.912030698570272,1.0,0.010557725951056756
9926,sp|Q14696|MESD_HUMAN,26060.304526297867,26076.10622631881,4.242943120621681,0.0,216977481909.06857
9927,sp|Q6UXV4|MIC27_HUMAN,29140.252869973283,29158.378768009246,4.5442333554640895,0.0,25001.615982781397
9928,sp|O75586|MED6_HUMAN,28406.79052742038,28424.059178120257,4.397126078506782,0.0,5449997.428630596
9929,sp|Q16891|MIC60_HUMAN,83626.34944364296,83676.85095844138,7.522766319276662,1.0,0.006172232400544118
9930,sp|Q96MC6|MF14A_HUMAN,52993.04659847649,53026.545854098185,6.126454902039599,1.0,0.009507041680465622
9931,sp|O15151|MDM4_HUMAN,54829.5967183031,54863.574759245355,6.268666630763645,1.0,0.009930129835134553
9932,sp|Q8N4Q1|MIA40_HUMAN,15986.060389855098,15995.959073581826,3.437437367991673,0.0,1.1499318535576316e+40
9933,sp|Q99547|MPH6_HUMAN,19011.580983252195,19023.25013379147,3.6728491860366272,0.0,9.065947600824954e+30
9934,sp|Q96KK4|O10C1_HUMAN,34361.25725930465,34383.411884016445,5.02618687440447,1.0,0.020312372172493265
9935,sp|Q5VWP3|MLIP_HUMAN,50397.76448273634,50427.99573492286,5.822749946200715,1.0,0.010730001010414608
9936,sp|Q9Y697|NFS1_HUMAN,50163.88414995777,50194.97031312585,5.94966567282785,1.0,0.01063758830757682
9937,sp|P16333|NCK1_HUMAN,42837.41305364395,42863.7870266587,5.460676576921738,1.0,0.012630523195915788
9938,sp|P52952|NKX25_HUMAN,34895.893563342106,34917.10248506361,4.874777467450245,1.0,0.10036543368722986
9939,sp|P28336|NMBR_HUMAN,43406.52283104795,43434.34612850638,5.650615136601116,1.0,0.012150184677533853
9940,sp|Q96CW9|NTNG2_HUMAN,59758.90510942867,59798.03555907692,6.819953196388356,1.0,0.00883247686292747
9941,sp|Q02297|NRG1_HUMAN,70347.89122578909,70390.95551148003,7.021128631445642,1.0,0.00756693308114893
9942,sp|Q9BV86|NTM1A_HUMAN,25370.83883174819,25386.526424415326,4.237413113188336,0.0,347240200327.79126
9943,sp|Q15406|NR6A1_HUMAN,54347.63407210893,54382.25748163929,6.335708143517642,1.0,0.009729521008390423
9944,sp|Q9BRQ3|NUD22_HUMAN,32559.669006873875,32579.34446969719,4.691185541066345,0.9999999999999978,23.589178171735753
9945,sp|Q86YR6|POTED_HUMAN,66351.7273521765,66393.5123514766,6.983672629459294,1.0,0.008038700096204332
9946,sp|P0CG39|POTEJ_HUMAN,117314.71594626768,117388.81235138439,9.260144208228926,1.0,0.002919454528685931
9947,sp|A6NI47|POTEM_HUMAN,57031.03424543976,57066.70620312197,6.43050671947453,1.0,0.009433390172402871
9948,sp|Q9ULB1|NRX1A_HUMAN,161780.12366281947,161880.52982544334,10.133500844692765,1.0,0.0002626013631193009
9949,sp|Q8IXF0|NPAS3_HUMAN,100742.96564350302,100804.15637751325,8.311512550339968,1.0,0.0050303094152900915
9950,sp|P58401|NRX2B_HUMAN,70883.15593095067,70926.1131419126,6.925977001553154,1.0,0.007274422012446996
9951,sp|Q14207|NPAT_HUMAN,154194.85897594423,154288.12911156032,9.969898649862861,1.0,0.0005762842270431359
9952,sp|E9PQR5|NPIB8_HUMAN,49585.388105706224,49616.14609172733,5.8969964842014635,1.0,0.010604357279280021
9953,sp|Q7Z494|NPHP3_HUMAN,150769.37423201083,150862.28881391027,9.909068372648438,1.0,0.0005880204043818603
9954,sp|A6NJU9|NPB13_HUMAN,125886.14413512165,125962.48052395141,9.215545012855628,1.0,0.002398727325878188
9955,sp|Q04721|NOTC2_HUMAN,265226.0520045173,265379.91877033317,10.56083338165235,1.0,1.0041861608031872e-06
9956,sp|Q86XR5|PRIMA_HUMAN,16677.549362482903,16688.257634401805,3.552416304922759,0.0,4.2679453488727497e+33
9957,sp|Q8NG98|OR7D4_HUMAN,34424.59536486866,34447.3503593457,5.154093167831172,1.0,0.01709690459772051
9958,sp|Q8NGG1|OR8J2_HUMAN,35136.58219412299,35159.19574923799,5.080249529038578,1.0,0.016955963979035125
9959,sp|Q8NH79|OR6X1_HUMAN,34703.56768208966,34726.249567508334,5.1005765586901175,1.0,0.016637159667789152
9960,sp|Q8NG78|OR8G5_HUMAN,38772.199906952774,38797.586938346874,5.4124591310804195,1.0,0.013586969328984675
9961,sp|Q15620|OR8B8_HUMAN,34458.607035804846,34481.53645264756,5.167286550820402,1.0,0.01639121373660203
9962,sp|Q8NGG6|OR8BC_HUMAN,34348.80212179148,34371.431232963114,5.122252003360974,1.0,0.017323343878144708
9963,sp|Q8NGI3|O56B1_HUMAN,36026.27166735828,36049.55823507219,5.161348741291625,1.0,0.015169106239876728
9964,sp|Q8NGF4|O5AP2_HUMAN,35483.324516199646,35506.97817615817,5.253479042499914,1.0,0.015192292743320988
9965,sp|Q8NGP9|O5AR1_HUMAN,34791.782237950974,34814.70460343767,5.154994497516168,1.0,0.01632049094129442
9966,sp|P49279|NRAM1_HUMAN,59833.44782227908,59871.42603876264,6.537836659761499,1.0,0.008369661852467
9967,sp|Q9UKX7|NUP50_HUMAN,50113.163847757176,50143.418514980505,5.844401378827512,1.0,0.010844500229025002
9968,sp|O15504|NUP42_HUMAN,44844.02289476696,44870.89190542625,5.472237070145794,1.0,0.01208110211955073
9969,sp|Q96R48|OR2A5_HUMAN,35183.57629613726,35206.76221000825,5.17950035582881,1.0,0.01558647658287074
9970,sp|O95190|OAZ2_HUMAN,20997.59771228869,21010.673024520627,3.8769331022549687,0.0,6.57703928476534e+23
9971,sp|Q8NGR5|OR1L4_HUMAN,35253.37173926344,35276.84937897147,5.234845566851764,1.0,0.01541203471830575
9972,sp|Q8NG83|OR2M3_HUMAN,34803.677353600964,34826.88398706173,5.220285331706978,1.0,0.01603648513202605
9973,sp|Q9ULJ1|ODF2L_HUMAN,73682.12092957216,73727.55163919981,7.210156880673864,1.0,0.007141792693248258
9974,sp|Q96PE5|OPALI_HUMAN,15672.990992565698,15682.410413535947,3.287742090580647,0.0,4.0711027697249687e+40
9975,sp|A8MYP8|ODF3B_HUMAN,27262.867883207262,27279.27217104188,4.2657424385537,0.0,2506041064.376813
9976,sp|P47893|OR3A2_HUMAN,35183.18158552885,35205.96636810724,5.137965830177686,1.0,0.016806681031788905
9977,sp|P52948|NUP98_HUMAN,197456.5940840575,197573.70424096036,10.200604561833456,1.0,3.474175250255496e-05
9978,sp|Q8NGZ9|O2T10_HUMAN,35379.123768291676,35402.762597702334,5.260515194616296,1.0,0.015299608307202409
9979,sp|Q8NH01|O2T11_HUMAN,34773.98332349558,34796.94530882761,5.175603113411451,1.0,0.016421378536197417
9980,sp|Q8NGX2|O2T35_HUMAN,36076.76859695417,36100.62609969066,5.27667764753834,1.0,0.014993834832103068
9981,sp|Q96R69|OR4F4_HUMAN,34235.98912876095,34258.428562337154,5.075247743105806,1.0,0.01785723580198135
9982,sp|Q8NH37|OR4C3_HUMAN,33703.45886516455,33725.732355670996,5.08196205445186,1.0,0.019608818472626223
9983,sp|Q8NGI4|OR4DB_HUMAN,34945.412539215846,34968.250516512984,5.14612661821617,1.0,0.016572871094354333
9984,sp|P0C623|OR4Q2_HUMAN,34709.919612269965,34732.786783939264,5.146510638747949,1.0,0.01640969633712632
9985,sp|Q8NGD5|OR4KE_HUMAN,35029.07502239987,35052.32925657858,5.197306530578125,1.0,0.015609140071052461
9986,sp|Q96R67|OR4CC_HUMAN,34468.38599940494,34490.93461334265,5.097874674871294,1.0,0.017487423110497276
9987,sp|Q8NGB4|OR4S1_HUMAN,34776.24020522697,34799.04321222826,5.137963888668769,1.0,0.016561113622752095
9988,sp|A6NMZ5|O4C45_HUMAN,35317.275190975444,35340.58357158767,5.182352329495997,1.0,0.015312511802963903
9989,sp|P0DN80|OR5H8_HUMAN,34748.41639935736,34770.98122123339,5.0697802735168995,1.0,0.016982861789519303
9990,sp|Q8NH61|O51F2_HUMAN,38492.277278540365,38517.59017339775,5.415250864184023,1.0,0.013711094690714411
9991,sp|Q9GZY0|NXF2_HUMAN,71581.33366341928,71626.30688629647,7.188776048621037,1.0,0.007254099973241081
9992,sp|Q8NGJ0|OR5A1_HUMAN,35128.25064344936,35151.03552900493,5.101658690649142,1.0,0.016233616725794025
9993,sp|Q8NGF3|O51D1_HUMAN,35815.17316886355,35838.74934273084,5.211457540152658,1.0,0.014922934185658043
9994,sp|Q8NGC1|O11G2_HUMAN,38845.35523793565,38870.793778597596,5.400302300415508,1.0,0.013380645834785392
9995,sp|Q8NGN5|O10G8_HUMAN,34496.14932127135,34518.61038926624,5.0790285139528235,1.0,0.017791450245017916
9996,sp|Q8NGS6|O13C3_HUMAN,38703.35000208264,38728.914303265934,5.439754721709893,1.0,0.01353353541009364
9997,sp|Q8NGI7|O10V1_HUMAN,34722.24352570317,34744.976210044086,5.115406602813132,1.0,0.01660911358458563
9998,sp|F5H284|PAL4D_HUMAN,18155.185582367794,18166.26958703556,3.5549981761659883,0.0,2.3676840917394338e+32
9999,sp|Q13438|OS9_HUMAN,75514.85451172385,75560.66441530902,7.1858919468636655,1.0,0.006914603724093754
10000,sp|Q8IZE3|PACE1_HUMAN,82805.10793305263,82856.45782872706,7.608539139824989,1.0,0.006117662226711098
10001,sp|Q08174|PCDH1_HUMAN,114673.19075076943,114742.00938768948,8.750550105201604,1.0,0.0038612230907164122
10002,sp|O95340|PAPS2_HUMAN,69456.59486662013,69499.83015120884,6.988838628134105,1.0,0.0073492916077776875
10003,sp|Q9BSM1|PCGF1_HUMAN,30326.567827550683,30345.814311109752,4.724018524330594,0.9247539679749854,76.84507765909126
10004,sp|Q15111|PLCL1_HUMAN,122649.40424015169,122726.98978353539,9.435580362294223,1.0,0.0022488542188641154
10005,sp|P22891|PROZ_HUMAN,44714.708515226885,44743.30391548101,5.7770854856930836,1.0,0.012131568070144462
10006,sp|Q8IYL9|PSYR_HUMAN,39307.12052101427,39332.55229081583,5.407412903188641,1.0,0.013490557718584378
10007,sp|Q9HCU5|PREB_HUMAN,45439.66618460561,45467.459788422784,5.577044488407503,1.0,0.01167397029434271
10008,sp|P49720|PSB3_HUMAN,22933.451225341785,22948.443260078635,4.220774998912525,0.0,21207632776717.035
10009,sp|Q9BT73|PSMG3_HUMAN,13096.062617482501,13104.066489692106,3.03969480898424,0.0,3.348016919429107e+48
10010,sp|Q96HR9|REEP6_HUMAN,23403.315154606265,23417.79416595721,4.029415981424627,0.0,5.970142334669035e+16
10011,sp|Q0D2K3|RIPP1_HUMAN,16368.962168218493,16378.72732499698,3.3432474086157598,0.0,1.4052713227563932e+39
10012,sp|Q96MK2|RIPR3_HUMAN,105223.8988051185,105288.87438232527,8.574348907376956,1.0,0.004558576103782527
10013,sp|Q9Y4F9|RIPR2_HUMAN,118444.76938736481,118517.44561467422,9.062747052268445,1.0,0.0031569935350388707
10014,sp|Q86UA6|RIP_HUMAN,24754.05275183139,24769.641124762973,4.285275926306878,0.0,289065331945.1624
10015,sp|P49207|RL34_HUMAN,13284.472301105709,13292.550187587009,3.0518310193729135,0.0,2.7559872642570638e+45
10016,sp|P62945|RL41_HUMAN,3454.0989768667996,3455.9101897672376,1.705965553203194,,
10017,sp|Q9Y2B2|PIGL_HUMAN,28512.81386224697,28530.71249951134,4.514203429533479,0.0,66576.90929135843
10018,sp|P0CW24|PNM6A_HUMAN,43847.37537023245,43874.347029764715,5.543702979891073,1.0,0.012471033025826746
10019,sp|Q99935|PROL1_HUMAN,27199.424112554447,27215.919264285392,4.261210753446714,0.0,1683564094.4689968
10020,sp|Q9UIG5|PS1C1_HUMAN,16569.184247316487,16579.21115324324,3.3979142715178883,0.0,2.4671180630352843e+37
10021,sp|Q9BWN1|PRR14_HUMAN,64288.5970560482,64327.60016093531,6.6015543421094405,1.0,0.008057136491090333
10022,sp|Q96EY7|PTCD3_HUMAN,78499.73580995228,78548.7397451405,7.4573139213440935,1.0,0.006491503568932409
10023,sp|Q9H939|PPIP2_HUMAN,38833.646180256575,38857.58633948159,5.226644931850543,1.0,0.014475713570125805
10024,sp|O14522|PTPRT_HUMAN,162031.4080085917,162131.60496582062,10.070588882103658,1.0,0.00026315484001367796
10025,sp|P61224|RAP1B_HUMAN,20811.592840494894,20824.31540403765,3.824651655367782,0.0,1.6024954266521918e+26
10026,sp|A6NNM3|RIM3B_HUMAN,180838.67532200803,180947.9993502631,10.202749358287049,1.0,9.020241953369232e-05
10027,sp|Q96NA2|RILP_HUMAN,44173.59727513862,44199.68632054902,5.392671733616625,1.0,0.012490429502701657
10028,sp|A6NNX1|RIAD1_HUMAN,10802.841126565298,10809.221521206633,2.676953263888134,0.0,1.0563302807884851e+60
10029,sp|Q6ZVN8|RGMC_HUMAN,45051.544066570896,45079.52707182963,5.659798848600417,1.0,0.012054596318461737
10030,sp|P35250|RFC2_HUMAN,39132.09590453719,39156.67858137648,5.315818486344966,1.0,0.014100968503533673
10031,sp|Q9BYZ6|RHBT2_HUMAN,82573.34680268279,82625.44777368382,7.708334031884695,1.0,0.006124012539547236
10032,sp|Q9BWE0|REPI1_HUMAN,63533.990934519716,63574.033699024396,6.779266428393269,1.0,0.00815954250649715
10033,sp|Q15382|RHEB_HUMAN,20484.509970620198,20497.001750596934,3.7716399453383374,0.0,6.96046349676963e+27
10034,sp|Q9HCM1|RESF1_HUMAN,194735.8799607204,194852.03682570165,10.26400141533263,1.0,4.044409053992505e-05
10035,sp|P42331|RHG25_HUMAN,73388.78924457508,73434.31637208456,7.209633028355232,1.0,0.0070936607814443275
10036,sp|Q7Z5H3|RHG22_HUMAN,76731.00619209139,76777.92792632351,7.287504849850085,1.0,0.00677519840859845
10037,sp|Q96L33|RHOV_HUMAN,26200.56447466587,26216.67868975233,4.27884366475149,0.0,12679128688.263678
10038,sp|Q5TAB7|RIPP2_HUMAN,13897.356670121899,13905.739803212338,3.1209255905421767,0.0,2.8613318481823942e+47
10039,sp|Q9NXI6|RN186_HUMAN,24129.268616563684,24144.906186884127,4.301474588052836,0.0,97370188770.98143
10040,sp|Q9NV58|RN19A_HUMAN,90638.21058121919,90695.46922270952,8.172864582767824,1.0,0.005727267909421568
10041,sp|Q9BQ52|RNZ2_HUMAN,92160.2327558504,92217.98915006265,8.110642795756059,1.0,0.00546120393643062
10042,sp|P56715|RP1_HUMAN,240510.53463748813,240647.64306307826,10.320574144559917,1.0,4.026514622935698e-06
10043,sp|O95487|SC24B_HUMAN,137331.14262671812,137416.19986896013,9.708198000430956,1.0,0.0012468880327998276
10044,sp|Q15506|SP17_HUMAN,17395.526210133896,17405.63189747198,3.368780306421951,0.0,2.2251733247977035e+38
10045,sp|Q7Z333|SETX_HUMAN,302688.7300461332,302848.7148203111,10.294460362378999,1.0,4.7251297683011054e-07
10046,sp|Q01105|SET_HUMAN,33468.70565873572,33488.24081699202,4.670825105360636,0.6450519845130283,90.29232976122547
10047,sp|P49908|SEPP1_HUMAN,43096.39342100312,43173.47504943529,7.701836940344342,1.0,0.00023605561444650826
10048,sp|Q9UHJ3|SMBT1_HUMAN,98079.20152358119,98140.38408465846,8.333830156355647,1.0,0.0050610783129893915
10049,sp|Q8NEM7|SP20H_HUMAN,85735.13463229677,85788.14874944075,7.7820174033618255,1.0,0.006043679415582738
10050,sp|Q5SXM2|SNPC4_HUMAN,159335.259003546,159430.68487952353,9.920613328647844,1.0,0.00044292673683030083
10051,sp|O43236|SEPT4_HUMAN,55063.622917487555,55097.390177325215,6.1773768999799765,1.0,0.009606663821764238
10052,sp|P46721|SO1A2_HUMAN,74095.44395307296,74144.10209635462,7.522212509764757,1.0,0.006776878336501706
10053,sp|O75971|SNPC5_HUMAN,11321.526144801992,11328.050785454254,2.764174669234562,0.0,1.2992558057529886e+62
10054,sp|Q92835|SHIP1_HUMAN,133209.1158043572,133290.94039595925,9.525006529416334,1.0,0.00159520293706911
10055,sp|Q99719|SEPT5_HUMAN,42749.687687427584,42776.35082270991,5.5263788494633665,1.0,0.012743220454377683
10056,sp|G3V0H7|SO1B7_HUMAN,71200.64928479202,71246.50232721404,7.24070767273441,1.0,0.007030354942653959
10057,sp|Q9BV90|SNR25_HUMAN,15259.978027200004,15269.302002331931,3.2775020492819302,0.0,3.6557921335569676e+40
10058,sp|Q9NYB5|SO1C1_HUMAN,78645.19026544005,78695.53344970144,7.579310483244056,1.0,0.0063531525136385925
10059,sp|Q15637|SF01_HUMAN,68285.90280305276,68329.10042724643,7.055669418315683,1.0,0.007597343336066984
10060,sp|P30626|SORCN_HUMAN,21662.357533078786,21675.91221341078,3.965009634182267,0.0,6.430036095372509e+20
10061,sp|Q8WVK2|SNR27_HUMAN,18848.87454378989,18859.715505666463,3.5028801911550427,0.0,4.184444111222669e+33
10062,sp|Q92599|SEPT8_HUMAN,55721.055113927636,55755.480582870674,6.260529380639396,1.0,0.009525864836064662
